"Open P&L","Open P&L %","Net profit: All","Net profit %: All","Net profit: Long","Net profit %: Long","Net profit: Short","Net profit %: Short","Gross profit: All","Gross profit %: All","Gross profit: Long","Gross profit %: Long","Gross profit: Short","Gross profit %: Short","Gross loss: All","Gross loss %: All","Gross loss: Long","Gross loss %: Long","Gross loss: Short","Gross loss %: Short","Commission paid: All","Commission paid: Long","Commission paid: Short","Buy & hold return","Buy & hold return %","Max equity run-up","Max equity run-up %","Max equity drawdown","Max equity drawdown %","Max contracts held: All","Max contracts held: Long","Max contracts held: Short","Total trades: All","Total trades: Long","Total trades: Short","Total open trades: All","Total open trades: Long","Total open trades: Short","Winning trades: All","Winning trades: Long","Winning trades: Short","Losing trades: All","Losing trades: Long","Losing trades: Short","Percent profitable: All","Percent profitable: Long","Percent profitable: Short","Avg P&L: All","Avg P&L %: All","Avg P&L: Long","Avg P&L %: Long","Avg P&L: Short","Avg winning trade: All","Avg winning trade %: All","Avg winning trade: Long","Avg winning trade %: Long","Avg winning trade: Short","Avg losing trade: All","Avg losing trade %: All","Avg losing trade: Long","Avg losing trade %: Long","Avg losing trade: Short","Ratio avg win / avg loss: All","Ratio avg win / avg loss: Long","Ratio avg win / avg loss: Short","Largest winning trade: All","Largest winning trade: Long","Largest winning trade: Short","Largest winning trade percent: All","Largest winning trade percent: Long","Largest winning trade percent: Short","Largest losing trade: All","Largest losing trade: Long","Largest losing trade: Short","Largest losing trade percent: All","Largest losing trade percent: Long","Largest losing trade percent: Short","Avg # bars in trades: All","Avg # bars in trades: Long","Avg # bars in trades: Short","Avg # bars in winning trades: All","Avg # bars in winning trades: Long","Avg # bars in winning trades: Short","Avg # bars in losing trades: All","Avg # bars in losing trades: Long","Avg # bars in losing trades: Short","Sharpe ratio","Sortino ratio","Profit factor: All","Profit factor: Long","Profit factor: Short","Margin calls: All","Margin calls: Long","Margin calls: Short","__Equal High/Low scan window (bars)","__Show as line segments (default: dots)","__⚠ (Deprecated) Fixed Stop-Loss % (unused in HYBRID)","__ATR length (for SL / 1R)","__ATR × m for ATR-SL","__Structure margin: k × ATR beyond ref","__Breakeven offset % when 1R reached (fee buffer)","__Fixed EMA length","__Min bars to hold after 1R (avoid same-bar exit)","__Cooldown bars after exit (no re-entry during period)","__Enable RSI-adapted EMA (longs)","__Weak momentum → short EMA","__Mid momentum → mid EMA","__Strong momentum → long EMA","__RSI length","__RSI mid threshold (≥ is mid)","__RSI strong threshold (≥ is strong)","__Enable breakout long","__Breakout window (Donchian high)","__ATR length (breakout buffer)","__Breakout buffer ATR multiple","__Require close above default EMA","__Enable Breakout score filter (allow A/B only)","__Volume MA length","__Volume threshold: current > MA ×","__Body/ATR threshold (≥ scores +1)","__Close above threshold (in ATR)","__Upper wick/ATR penalty threshold (> scores −1)","__Min headroom to last swing high (ATR ×)","__Headroom penalty weight (if too close)","__EMA slope / ATR min (ε) for bonus","__Slope bonus weight (if slope ≥ ε)","__Pivot length for last swing high","__Grade A min (≥)","__Grade B min (≥)","__Hide signals while in position (plotshape)","__Suppress alerts while in position (alert)","__Label EMA used at TP bar","__Entry-bar label: grade + breakdown","__Show BE armed icon (diamond)","__Show BE price label","__Show BE horizontal line (extendable)","__BE line extend bars to right","__Trend: EMA length (trend/anti-trend + slope)","__Bonus after reclaim: break above last confirmed structure high (BOS)","__ATR length (normalize momentum/room)","__Reclaim bar body ≥ ATR × threshold → +1","__Location quality: reference EMA length","__Headroom: if distance to last swing high < ATR × threshold → −1","__Multi-sweep count lookback","__Multi-sweep bonus threshold","__Inputs in status line","_setTime_","_parseTime_","comment"
0,0,71244.3,7124.43,71244.3,7124.43,0,0,97044.58,9704.46,97044.58,9704.46,0,0,25800.28,2580.03,25800.28,2580.03,0,0,1939.09,1939.09,0,3394.86,339.49,93475.62,98.94,9125.16,43.24,57,57,0,45,45,0,0,0,0,26,26,0,19,19,0,57.78,57.78,"∅",1583.21,5.12,1583.21,5.12,"∅",3732.48,11.04,3732.48,11.04,"∅",1357.91,2.98,1357.91,2.98,"∅",2.749,2.749,"∅",39712.52,39712.52,"∅",82.84,82.84,"∅",9016.45,9016.45,"∅",6.27,6.27,"∅",45,45,0,74,74,0,6,6,0,0.298,2.321,3.761,3.761,"∅",2,2,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,1.4,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.2,1.6,"Changed ""Breakout buffer ATR multiple"": 0.8 => 1.4."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3395,339.5,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,9,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.6,1.8,"Changed ""Pivot length for last swing high"": 5 => 9."
0,0,9873380.91,987338.09,9873380.91,987338.09,0,0,11363609.22,1136360.92,11363609.22,1136360.92,0,0,1490228.31,149022.83,1490228.31,149022.83,0,0,211373.32,211373.32,0,3394.83,339.48,13042104.76,99.99,738869.61,30.89,6431,6431,0,58,58,0,0,0,0,37,37,0,21,21,0,63.79,63.79,"∅",170230.71,7.93,170230.71,7.93,"∅",307124.57,14.37,307124.57,14.37,"∅",70963.25,3.42,70963.25,3.42,"∅",4.328,4.328,"∅",3629846.23,3629846.23,"∅",82.84,82.84,"∅",598915.32,598915.32,"∅",7.2,7.2,"∅",56,56,0,84,84,0,7,7,0,0.486,3.782,7.625,7.625,0,3,3,0,28,0,4,42,1.9,0.0625,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.5,1.6,"Changed ""Structure margin: k × ATR beyond ref"": 0.25 => 0.0625."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3396.67,339.67,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.15,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.3,1.7,"Changed ""Close above threshold (in ATR)"": 0.3 => 0.15."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3396.73,339.67,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,0,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.1,1.7,"Changed ""Cooldown bars after exit (no re-entry during period)"": 1 => 0."
0,0,2630544.69,263054.47,2630544.69,263054.47,-3e-7,0,3020754.88,302075.49,3020754.88,302075.49,0,0,390210.19,39021.02,390210.19,39021.02,3e-7,0,56546.66,56546.66,3e-7,3397.78,339.78,3475017.78,99.97,142909.23,67.43,1714,1714,0,74,74,0,0,0,0,42,42,0,32,32,0,56.76,56.76,"∅",35547.9,5.37,35547.9,5.37,"∅",71922.74,12.57,71922.74,12.57,"∅",12194.07,4.09,12194.07,4.09,"∅",5.898,5.898,"∅",1066657.7,1066657.7,"∅",82.84,82.84,"∅",56513.3,56513.3,"∅",8.8,8.8,"∅",47,47,0,75,75,0,11,11,0,0.427,2.774,7.741,7.741,0,7,7,0,20,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.1,1.6,"Changed ""Equal High/Low scan window (bars)"": 28 => 20."
0,0,10360982.55,1036098.26,10360982.55,1036098.26,2e-7,0,11235896.61,1123589.66,11235896.61,1123589.66,0,0,874914.06,87491.41,874914.06,87491.41,-2e-7,0,183142.88,183142.88,-2e-7,3397.99,339.8,13686179.45,99.99,547572.88,30.89,6749,6749,0,57,57,0,0,0,0,37,37,0,20,20,0,64.91,64.91,"∅",181771.62,8.08,181771.62,8.08,"∅",303672.88,14.43,303672.88,14.43,"∅",43745.7,3.66,43745.7,3.66,"∅",6.942,6.942,"∅",4200076.04,4200076.04,"∅",82.84,82.84,"∅",254433.96,254433.96,"∅",7.2,7.2,"∅",59,59,0,87,87,0,8,8,0,0.481,3.893,12.842,12.842,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,196,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.1,1.7,"Changed ""Strong momentum → long EMA"": 286 => 196."
0,0,4274236.82,427423.68,4274236.82,427423.68,5e-7,0,4579710.77,457971.08,4579710.77,457971.08,0,0,305473.96,30547.4,305473.96,30547.4,-5e-7,0,73764.2,73764.2,-5e-7,2520.26,252.03,5646442.91,99.99,225922.36,38.25,2785,2785,0,59,59,0,0,0,0,38,38,0,21,21,0,64.41,64.41,"∅",72444.69,7.16,72444.69,7.16,"∅",120518.7,13.35,120518.7,13.35,"∅",14546.38,4.05,14546.38,4.05,"∅",8.285,8.285,"∅",1732903.98,1732903.98,"∅",56.34,56.34,"∅",88059.09,88059.09,"∅",11.89,11.89,"∅",55,55,0,82,82,0,7,7,0,0.483,2.972,14.992,14.992,0,5,5,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,2,true,1.1,1.7,"Changed ""Multi-sweep bonus threshold"": 1 => 2."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3398.49,339.85,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.7,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.3,1.8,"Changed ""Volume threshold: current > MA ×"": 1.4 => 1.7."
0,0,3717869.38,371786.94,3717869.38,371786.94,-1e-8,0,4214155.98,421415.6,4214155.98,421415.6,0,0,496286.6,49628.66,496286.6,49628.66,1e-8,0,122282.13,122282.13,1e-8,3399.43,339.94,4933802.7,99.98,197422.94,42.48,2704,2704,0,79,79,0,0,0,0,47,47,0,32,32,0,59.49,59.49,"∅",47061.64,5.12,47061.64,5.12,"∅",89662.89,11.5,89662.89,11.5,"∅",15508.96,4.24,15508.96,4.24,"∅",5.781,5.781,"∅",1514303.55,1514303.55,"∅",82.84,82.84,"∅",76929.85,76929.85,"∅",9.01,9.01,"∅",47,47,0,71,71,0,11,11,0,0.438,2.882,8.491,8.491,0,8,8,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,148,true,6,1.6,190,1,20,1,true,1.1,1.8,"Changed ""Trend: EMA length (trend/anti-trend + slope)"": 80 => 148."
0,0,13688483.43,1368848.34,13688483.43,1368848.34,3e-7,0,14674205.32,1467420.53,14674205.32,1467420.53,0,0,985721.89,98572.19,985721.89,98572.19,-3e-7,0,236702.77,236702.77,-3e-7,3399.98,340,18081486.65,99.99,723412.7,30.89,8916,8916,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",236008.34,8.11,236008.34,8.11,"∅",386163.3,14.31,386163.3,14.31,"∅",49286.09,3.66,49286.09,3.66,"∅",7.835,7.835,"∅",5548829.22,5548829.22,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.489,4.006,14.887,14.887,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,3,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.1,1.8,"Changed ""Min bars to hold after 1R (avoid same-bar exit)"": 4 => 3."
0,0,13659817.54,1365981.75,13659817.54,1365981.75,4e-7,0,14632972.56,1463297.26,14632972.56,1463297.26,0,0,973155.02,97315.5,973155.02,97315.5,-4e-7,0,235538.91,235538.91,-4e-7,3399.96,340,18043621.77,99.99,721897.87,30.81,8897,8897,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",235514.1,8.11,235514.1,8.11,"∅",385078.23,14.3,385078.23,14.3,"∅",48657.75,3.66,48657.75,3.66,"∅",7.914,7.914,"∅",5537209.94,5537209.94,"∅",82.84,82.84,"∅",281893.02,281893.02,"∅",7.2,7.2,"∅",57,57,0,84,84,0,8,8,0,0.489,4.006,15.037,15.037,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,33,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.1,1.7,"Changed ""RSI strong threshold (≥ is strong)"": 36 => 33."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3399.61,339.96,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,22,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.1,1.8,"Changed ""Weak momentum → short EMA"": 35 => 22."
0,0,6727557.74,672755.77,6727557.74,672755.77,1e-7,0,7359183.35,735918.34,7359183.35,735918.34,0,0,631625.61,63162.56,631625.61,63162.56,-1e-7,0,123256.1,123256.1,-1e-7,3399.64,339.96,8886776.26,99.99,355566.7,30.73,4382,4382,0,61,61,0,0,0,0,40,40,0,21,21,0,65.57,65.57,"∅",110287.83,7.29,110287.83,7.29,"∅",183979.58,13.11,183979.58,13.11,"∅",30077.41,3.78,30077.41,3.78,"∅",6.117,6.117,"∅",2727321.09,2727321.09,"∅",82.84,82.84,"∅",138897.16,138897.16,"∅",7.2,7.2,"∅",53,53,0,76,76,0,10,10,0,0.461,3.629,11.651,11.651,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.35,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.2,1.7,"Changed ""Upper wick/ATR penalty threshold (> scores −1)"": 0.7 => 0.35."
0,0,1315577.67,131557.77,1315577.67,131557.77,-1e-7,0,1970704.65,197070.47,1970704.65,197070.47,0,0,655126.98,65512.7,655126.98,65512.7,1e-7,0,26670.14,26670.14,1e-7,3399.57,339.96,2297017.59,99.96,427158.5,56.14,1133,1133,0,66,66,0,0,0,0,33,33,0,33,33,0,50,50,"∅",19933,5.27,19933,5.27,"∅",59718.32,16.48,59718.32,16.48,"∅",19852.33,5.95,19852.33,5.95,"∅",3.008,3.008,"∅",705174.21,705174.21,"∅",82.84,82.84,"∅",381276.11,381276.11,"∅",11.86,11.86,"∅",58,58,0,98,98,0,19,19,0,0.402,1.966,3.008,3.008,0,14,14,0,28,0,4,42,3.6,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.1,1.7,"Changed ""ATR × m for ATR-SL"": 1.9 => 3.6."
0,0,13764402.47,1376440.25,13764402.47,1376440.25,4e-7,0,14736126.42,1473612.64,14736126.42,1473612.64,0,0,971723.95,97172.4,971723.95,97172.4,-4e-7,0,223476.27,223476.27,-4e-7,3399.57,339.96,18181768.36,99.99,727424.64,30.89,8966,8966,0,57,57,0,0,0,0,38,38,0,19,19,0,66.67,66.67,"∅",241480.75,8.26,241480.75,8.26,"∅",387792.8,14.31,387792.8,14.31,"∅",51143.37,3.85,51143.37,3.85,"∅",7.582,7.582,"∅",5579601.73,5579601.73,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",58,58,0,83,83,0,8,8,0,0.49,4.008,15.165,15.165,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,33,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.1,1.7,"Changed ""ATR length (breakout buffer)"": 13 => 33."
0,0,4274236.82,427423.68,4274236.82,427423.68,5e-7,0,4579710.77,457971.08,4579710.77,457971.08,0,0,305473.96,30547.4,305473.96,30547.4,-5e-7,0,73764.2,73764.2,-5e-7,2520.7,252.07,5646442.91,99.99,225922.36,38.25,2785,2785,0,59,59,0,0,0,0,38,38,0,21,21,0,64.41,64.41,"∅",72444.69,7.16,72444.69,7.16,"∅",120518.7,13.35,120518.7,13.35,"∅",14546.38,4.05,14546.38,4.05,"∅",8.285,8.285,"∅",1732903.98,1732903.98,"∅",56.34,56.34,"∅",88059.09,88059.09,"∅",11.89,11.89,"∅",55,55,0,82,82,0,7,7,0,0.483,2.972,14.992,14.992,0,5,5,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,2,true,1.3,1.7,"Changed ""Multi-sweep bonus threshold"": 1 => 2."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3399.88,339.99,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.375,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.3,1.8,"Changed ""Min headroom to last swing high (ATR ×)"": 0.75 => 0.375."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3399.72,339.97,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,2,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.6,1.8,"Changed ""Grade A min (≥)"": 1 => 2."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3400.54,340.05,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.0075,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.7,1.8,"Changed ""EMA slope / ATR min (ε) for bonus"": 0.015 => 0.0075."
0,0,13688483.43,1368848.34,13688483.43,1368848.34,3e-7,0,14674205.32,1467420.53,14674205.32,1467420.53,0,0,985721.89,98572.19,985721.89,98572.19,-3e-7,0,236702.77,236702.77,-3e-7,3399.61,339.96,18081486.65,99.99,723412.7,30.89,8916,8916,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",236008.34,8.11,236008.34,8.11,"∅",386163.3,14.31,386163.3,14.31,"∅",49286.09,3.66,49286.09,3.66,"∅",7.835,7.835,"∅",5548829.22,5548829.22,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.489,4.006,14.887,14.887,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,3,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.1,1.9,"Changed ""Min bars to hold after 1R (avoid same-bar exit)"": 4 => 3."
0,0,7828959.31,782895.93,7828959.31,782895.93,-3e-7,0,8380102.5,838010.25,8380102.5,838010.25,0,0,551143.2,55114.32,551143.2,55114.32,3e-7,0,129587.99,129587.99,3e-7,3400.22,340.02,10341621.35,99.99,413769.61,30.86,5100,5100,0,58,58,0,0,0,0,39,39,0,19,19,0,67.24,67.24,"∅",134982.06,7.71,134982.06,7.71,"∅",214874.42,13.26,214874.42,13.26,"∅",29007.54,3.68,29007.54,3.68,"∅",7.408,7.408,"∅",3173757.87,3173757.87,"∅",82.84,82.84,"∅",159839.39,159839.39,"∅",7.2,7.2,"∅",55,55,0,77,77,0,8,8,0,0.466,4.026,15.205,15.205,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,25,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,1.2,1.7,"Changed ""Breakout window (Donchian high)"": 21 => 25."
0,0,13800703.2,1380070.32,13800703.2,1380070.32,2e-7,0,14787054.64,1478705.46,14787054.64,1478705.46,0,0,986351.45,98635.14,986351.45,98635.14,-2e-7,0,238146.66,238146.66,-2e-7,3400.55,340.06,18229718.12,99.99,729342.92,30.89,8989,8989,0,58,58,0,0,0,0,38,38,0,20,20,0,65.52,65.52,"∅",237943.16,8.12,237943.16,8.12,"∅",389133.02,14.32,389133.02,14.32,"∅",49317.57,3.66,49317.57,3.66,"∅",7.89,7.89,"∅",5594315.72,5594315.72,"∅",82.84,82.84,"∅",284800.22,284800.22,"∅",7.2,7.2,"∅",57,57,0,83,83,0,8,8,0,0.49,4.008,14.992,14.992,0,4,4,0,28,0,4,42,1.9,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,380,1,20,1,true,1.1,1.9,"Changed ""Location quality: reference EMA length"": 190 => 380."
